"","species_name","genus","tribe","haplochromine","water_system","lm_ecology","mouthbrooder","depth","piscivore","PC1","PC2","PC3","PC4","PC5","PC6","PC7"
"264","Mylochromis guentheri","Mylochromis","Haplochromini","Haplochromine","Lake Malawi","Shallow Benthic","maternal_mouthbrooder","demersal","non-piscivore",-1.1629976236517,2.73797914250309,0.158385690033895,0.356591154698597,0.0602774019904343,0.0513030584315525,-2.5536306655303e-11
"371","Otopharynx argyrosoma","Otopharynx","Haplochromini","Haplochromine","Lake Malawi","Shallow Benthic","maternal_mouthbrooder","demersal","non-piscivore",-1.97267469394652,4.44593040260105,-0.391546804062247,0.400212275133599,0.0638398047240422,0.0512441629159872,-2.55682523644807e-11
"66","Copadichromis virginalis","Copadichromis","Haplochromini","Haplochromine","Lake Malawi","Utaka","maternal_mouthbrooder","benthopelagic","non-piscivore",-1.33799459933778,2.51926395355051,-0.0601283857922998,0.17129161790176,-0.0962531614948973,0.0525363847039449,-2.55415571590816e-11
"504","Taeniolethrinops praeorbitalis","Taeniolethrinops","Haplochromini","Haplochromine","Lake Malawi","Shallow Benthic","maternal_mouthbrooder","demersal","non-piscivore",-0.321105121858676,5.10614825021804,1.80195267478494,0.638232325952574,0.0792046788209324,0.031684743185928,-2.5527664995962e-11
"503","Taeniolethrinops furcicauda","Taeniolethrinops","Haplochromini","Haplochromine","Lake Malawi","Shallow Benthic","maternal_mouthbrooder","demersal","non-piscivore",-0.47838404383501,4.33403509226451,0.770637887797913,0.489585011986464,0.0833962047151614,0.0512652519314998,-2.56200933780975e-11
"38","Buccochromis heterotaenia","Buccochromis","Haplochromini","Haplochromine","Lake Malawi","Shallow Benthic","maternal_mouthbrooder","benthopelagic","piscivore",-1.22428778974454,2.91488936098413,0.108326977314574,0.483242699023781,0.0491674526591722,0.052090280540883,-2.56127878565107e-11
"39","Buccochromis nototaenia","Buccochromis","Haplochromini","Haplochromine","Lake Malawi","Shallow Benthic","maternal_mouthbrooder","benthopelagic","piscivore",-1.77166307563282,3.43434869095693,-0.50597604751985,0.527053466735116,0.125134068583459,0.0430173823505612,-2.55704766062182e-11
"40","Buccochromis oculatus","Buccochromis","Haplochromini","Haplochromine","Lake Malawi","Shallow Benthic","maternal_mouthbrooder","benthopelagic","piscivore",-1.7243633992652,3.87091616930314,0.238086874154439,0.858061824789188,0.0691244013670206,0.0587610098449593,-2.5560681280911e-11
"41","Buccochromis spectabilis","Buccochromis","Haplochromini","Haplochromine","Lake Malawi","Shallow Benthic","maternal_mouthbrooder","benthopelagic","piscivore",-2.85527811983051,3.8828975551739,0.238915635021008,0.587332957181414,0.0978435581318907,0.0547666502715915,-2.5493926547238e-11
"37","Buccochromis atritaeniatus","Buccochromis","Haplochromini","Haplochromine","Lake Malawi","Shallow Benthic","maternal_mouthbrooder","benthopelagic","piscivore",-1.40088884860521,3.82724349087739,0.576170092427877,0.652865911473055,0.0635931217959625,0.0624283375205949,-2.55834539276385e-11
"269","Mylochromis plagiotaenia","Mylochromis","Haplochromini","Haplochromine","Lake Malawi","Shallow Benthic","maternal_mouthbrooder","demersal","non-piscivore",-0.667280525459683,3.52060806085816,1.29374908623647,0.259976306336305,0.0519571074094194,0.0606097442236995,-2.56371465094508e-11
"436","Protomelas triaenodon","Protomelas","Haplochromini","Haplochromine","Lake Malawi","Shallow Benthic","maternal_mouthbrooder","benthopelagic","non-piscivore",-1.48132536936065,3.05831115924684,-0.0260907341743874,0.49905780403502,0.0530048693716354,0.0511664548557508,-2.5565918339698e-11
"431","Protomelas insignis","Protomelas","Haplochromini","Haplochromine","Lake Malawi","Shallow Benthic","maternal_mouthbrooder","benthopelagic","piscivore",-1.58388824128981,2.40866634883258,-0.674612859251961,0.46955309197314,0.0391376813277914,0.0312333401820952,-2.54894301157705e-11
"266","Mylochromis melanonotus","Mylochromis","Haplochromini","Haplochromine","Lake Malawi","Shallow Benthic","maternal_mouthbrooder","demersal","piscivore",-0.531613338774487,4.82995756763955,1.17426692211062,0.506614637723531,0.0503077917706338,0.0479366528512882,-2.56025305721535e-11
"270","Mylochromis semipalatus","Mylochromis","Haplochromini","Haplochromine","Lake Malawi","Shallow Benthic","maternal_mouthbrooder","demersal","non-piscivore",-1.07746784623245,4.6189732008818,0.29217451510106,0.798353835029188,0.0583600239515889,0.0578594507581226,-2.56038519360188e-11
"263","Mylochromis formosus","Mylochromis","Haplochromini","Haplochromine","Lake Malawi","Shallow Benthic","maternal_mouthbrooder","demersal","piscivore",-2.8416264714035,3.66778210253131,0.348604004630662,0.11814789778488,0.060254276336939,0.0543284700905052,-2.55712359981486e-11
"64","Copadichromis quadrimaculatus","Copadichromis","Haplochromini","Haplochromine","Lake Malawi","Utaka","maternal_mouthbrooder","benthopelagic","non-piscivore",-1.77268386696538,3.32514927104003,-0.705012829971407,0.418682515355506,0.0207705187047919,0.038977242886557,-2.55753194033117e-11
"63","Copadichromis likomae","Copadichromis","Haplochromini","Haplochromine","Lake Malawi","Utaka","maternal_mouthbrooder","benthopelagic","non-piscivore",-2.13261051160135,3.29772619557592,-1.38650978044571,0.781419720064445,0.0548232819481542,0.00422998315087771,-2.53988447160304e-11
"65","Copadichromis trimaculatus","Copadichromis","Haplochromini","Haplochromine","Lake Malawi","Utaka","maternal_mouthbrooder","benthopelagic","non-piscivore",-1.57462482311583,3.26447509764025,-0.115558190164401,0.511704154522016,0.028421812679338,0.047020921404153,-2.55676896926993e-11
"62","Copadichromis chrysonotus","Copadichromis","Haplochromini","Haplochromine","Lake Malawi","Utaka","maternal_mouthbrooder","benthopelagic","non-piscivore",-1.06638748838988,2.55877849146699,0.167071203331859,0.294027061493056,0.0206287220193133,0.053081031819616,-2.56053869099e-11
"373","Otopharynx ovatus","Otopharynx","Haplochromini","Haplochromine","Lake Malawi","Shallow Benthic","maternal_mouthbrooder","demersal","non-piscivore",-1.71986925719882,2.91932115852471,-0.568722864951296,0.444144211081202,0.0443494662313079,0.0387085240051501,-2.55357876622102e-11
"376","Otopharynx speciosus","Otopharynx","Haplochromini","Haplochromine","Lake Malawi","Shallow Benthic","maternal_mouthbrooder","demersal","piscivore",-1.60121843886936,4.02922337664691,0.764166482133448,0.688730389403411,0.0533776581283864,0.0638693684942272,-2.5606359957006e-11
"377","Otopharynx tetrastigma","Otopharynx","Haplochromini","Haplochromine","Lake Malawi","Shallow Benthic","maternal_mouthbrooder","demersal","non-piscivore",0.415534488406723,2.96455824853367,1.42186114438595,0.393910595640734,0.0568906471682236,0.0636907205578324,-2.56345528040576e-11
"113","Docimodus evelynae","Docimodus","Haplochromini","Haplochromine","Lake Malawi","Shallow Benthic","maternal_mouthbrooder","benthopelagic","piscivore",-1.08172410398121,4.66635149526246,0.228800440412489,0.58786881865803,0.0458712439589861,0.0563014845450339,-2.5605886518461e-11
"540","Tropheops tropheops","Tropheops","Haplochromini","Haplochromine","Lake Malawi","Mbuna","maternal_mouthbrooder","demersal","non-piscivore",-1.35789588702478,1.7407003470075,-0.622658368210656,0.245166408854613,0.0674990448814793,0.0133496693151778,-2.54589590771369e-11
"120","Genyochromis mento","Genyochromis","Haplochromini","Haplochromine","Lake Malawi","Mbuna","maternal_mouthbrooder","benthopelagic","piscivore",-1.59433888996281,2.83470328342969,0.92672076259367,0.134011440563877,0.0594312729429566,0.0608016974157462,-2.5558455901153e-11
"416","Petrotilapia genalutea","Petrotilapia","Haplochromini","Haplochromine","Lake Malawi","Mbuna","maternal_mouthbrooder","demersal","non-piscivore",-1.25537529961469,1.46372929962667,-1.10631110099027,0.0183177711109731,0.0271047733006466,0.000459104193612556,-2.54609789341754e-11
"55","Chindongo cyaneus","Chindongo","Haplochromini","Haplochromine","Lake Malawi","Mbuna","maternal_mouthbrooder","demersal","non-piscivore",-0.808710013896813,2.66949280706932,-0.0620997533123116,0.234265065448375,0.0810643032266082,0.0502214415098592,-2.55740821087589e-11
"56","Chindongo elongatus","Chindongo","Haplochromini","Haplochromine","Lake Malawi","Mbuna","maternal_mouthbrooder","demersal","non-piscivore",-2.2820997584436,2.22817778349674,-0.12204328261137,0.151958982925134,0.0307029956893457,0.0349581150241117,-2.54903577830325e-11
"452","Pseudotropheus interruptus","Pseudotropheus","Haplochromini","Haplochromine","Lake Malawi","Mbuna","maternal_mouthbrooder","benthopelagic","non-piscivore",-1.41148622278007,2.52674309357539,0.397105904118577,-0.0945038013665365,0.0464804479618066,0.0541331024584271,-2.55780677436094e-11
"453","Pseudotropheus johannii","Pseudotropheus","Haplochromini","Haplochromine","Lake Malawi","Mbuna","maternal_mouthbrooder","benthopelagic","non-piscivore",-2.01576398104634,1.90530013415331,-0.167642623567027,-0.121194626472706,0.0537232668842825,0.0252679223035063,-2.55219333170866e-11
"455","Pseudotropheus purpuratus","Pseudotropheus","Haplochromini","Haplochromine","Lake Malawi","Mbuna","maternal_mouthbrooder","benthopelagic","non-piscivore",-0.685701556214727,3.852487333097,1.16567425359616,-0.129329153550763,0.0358522991295447,0.0586574723975128,-2.56678009393113e-11
"1","Abactochromis labrosus","Abactochromis","Haplochromini","Haplochromine","Lake Malawi","Mbuna","maternal_mouthbrooder","demersal","non-piscivore",-0.561487201276566,1.49632463073399,1.26243493690135,0.271016334232107,-0.022525736428793,0.071309712889271,-2.56599397588269e-11
"258","Melanochromis robustus","Melanochromis","Haplochromini","Haplochromine","Lake Malawi","Mbuna","maternal_mouthbrooder","benthopelagic","non-piscivore",-0.75963882729365,2.64657409747318,-0.0514788672662799,0.414334726506473,0.0236087434420901,0.0542683239260087,-2.55799264427537e-11
"255","Melanochromis chipokae","Melanochromis","Haplochromini","Haplochromine","Lake Malawi","Mbuna","maternal_mouthbrooder","benthopelagic","non-piscivore",-1.84257309293895,1.77406802935671,0.171792319245416,0.117267257795543,0.0286966368398677,0.0340998572626471,-2.54819065585367e-11
"257","Melanochromis melanopterus","Melanochromis","Haplochromini","Haplochromine","Lake Malawi","Mbuna","maternal_mouthbrooder","benthopelagic","non-piscivore",-2.50504090135962,1.75042028762124,0.103084776509848,0.1823257971479,0.0213399870711815,0.0299652602483208,-2.55031349585737e-11
"256","Melanochromis loriae","Melanochromis","Haplochromini","Haplochromine","Lake Malawi","Mbuna","maternal_mouthbrooder","benthopelagic","non-piscivore",-1.89034622819623,1.22692179682409,-0.503674473409243,0.0428527603063831,0.0269527962256722,0.0067370640431362,-2.54600065652665e-11
"254","Melanochromis auratus","Melanochromis","Haplochromini","Haplochromine","Lake Malawi","Mbuna","maternal_mouthbrooder","benthopelagic","non-piscivore",-2.17013440106477,2.06479608071721,-0.0114647665329408,0.194989714723825,0.0433346007546891,0.0304021620217442,-2.54556750502575e-11
"202","Labeotropheus fuelleborni","Labeotropheus","Haplochromini","Haplochromine","Lake Malawi","Mbuna","maternal_mouthbrooder","benthopelagic","non-piscivore",-0.998935324908574,1.78932557130258,-0.399880827802302,0.172013930750437,0.0478679142318069,0.0286065375144217,-2.54946802485501e-11
"203","Labeotropheus trewavasae","Labeotropheus","Haplochromini","Haplochromine","Lake Malawi","Mbuna","maternal_mouthbrooder","benthopelagic","non-piscivore",-2.41886482774025,2.70376753303977,0.0323464800159581,0.274942262693322,0.0627961356376963,0.0427333111129485,-2.55332806205186e-11
"85","Cynotilapia axelrodi","Cynotilapia","Haplochromini","Haplochromine","Lake Malawi","Shallow Benthic","maternal_mouthbrooder","benthopelagic","non-piscivore",-1.43378269097532,2.47085984052494,0.480165960211861,0.0734930509877867,0.607990726730084,0.0301669874734895,-2.55155405517608e-11
"84","Cynotilapia afra","Cynotilapia","Haplochromini","Haplochromine","Lake Malawi","Mbuna","maternal_mouthbrooder","benthopelagic","non-piscivore",-1.43634346939027,2.55126203265759,0.374227493614918,-0.238386123552507,0.0302668341303703,0.053630375552939,-2.55802741766862e-11
"248","Maylandia lanisticola","Maylandia","Haplochromini","Haplochromine","Lake Malawi","Mbuna","maternal_mouthbrooder","benthopelagic","non-piscivore",-0.5796138126347,1.59045024113005,-0.266606677889131,0.174357757728299,0.0309437036193206,0.0371560687089471,-2.55768727229582e-11
"249","Maylandia zebra","Maylandia","Haplochromini","Haplochromine","Lake Malawi","Mbuna","maternal_mouthbrooder","benthopelagic","non-piscivore",-1.11841905560574,1.19514179987505,-0.605009947440571,0.0720522139982731,0.0172645032110691,0.0103999082682354,-2.54582977565919e-11
"191","Iodotropheus sprengerae","Iodotropheus","Haplochromini","Haplochromine","Lake Malawi","Mbuna","maternal_mouthbrooder","benthopelagic","non-piscivore",-1.00037166778605,1.71143292225232,0.0592632110836576,-0.0181136198649168,0.0147674955406716,0.0414691143724663,-2.55704349942993e-11
"206","Labidochromis freibergi","Labidochromis","Haplochromini","Haplochromine","Lake Malawi","Mbuna","maternal_mouthbrooder","benthopelagic","non-piscivore",-0.312691376421211,2.86065469206801,0.866943092498988,-0.114523272485614,0.0435163762930059,0.0627996551307266,-2.56262191443882e-11
"209","Labidochromis strigatus","Labidochromis","Haplochromini","Haplochromine","Lake Malawi","Mbuna","maternal_mouthbrooder","benthopelagic","non-piscivore",-0.890247568801305,3.24001717759057,1.34630773756491,-0.241363644625242,0.157538107139726,0.057761655374338,-2.56385179654212e-11
"207","Labidochromis pallidus","Labidochromis","Haplochromini","Haplochromine","Lake Malawi","Mbuna","maternal_mouthbrooder","benthopelagic","non-piscivore",-0.356839441187633,2.80343565735675,0.96517592562948,0.0648491162790777,0.0195919329590604,0.0661753246445335,-2.56282314117964e-11
"14","Astatotilapia calliptera","Astatotilapia","Haplochromini","Haplochromine","Lake Malawi","Astatotilapia","maternal_mouthbrooder","benthopelagic","non-piscivore",-0.536856740227799,2.38789133076339,1.12494943950052,0.0495953421919959,0.0275522732050682,0.0640800377357694,-2.56704044977231e-11
"10","Astatoreochromis alluaudi","Astatoreochromis","Basal Modern Haplochromini","Haplochromine","Riverine","not_applicable","maternal_mouthbrooder","benthopelagic","non-piscivore",0.0630691473239733,3.28222160240988,1.13163053056093,0.193908147741576,0.0235894565858575,0.0583939853174335,-2.5626216120628e-11
"11","Astatoreochromis straeleni","Astatoreochromis","Basal Modern Haplochromini","Haplochromine","Riverine","not_applicable","maternal_mouthbrooder","benthopelagic","non-piscivore",-0.376502904461974,2.96320948191483,0.988936747772564,0.107490904606716,0.0379856945937355,0.0631809787718003,-2.56440147598453e-11
"245","Lobochilotes labiatus","Lobochilotes","Tropheini","Haplochromine","Lake Tanganyika","not_applicable","maternal_mouthbrooder","benthopelagic","non-piscivore",-1.3611017729558,2.59125138673087,-0.398365152107602,1.02999802221753,0.0447990553668546,0.0421595552023568,-2.55288291235654e-11
"490","Simochromis diagramma","Simochromis","Tropheini","Haplochromine","Lake Tanganyika","not_applicable","maternal_mouthbrooder","benthopelagic","non-piscivore",-1.40994755416972,2.67007936745834,-0.811083558087654,0.547955361534086,0.118988454895348,0.0253783645516135,-2.54729701108025e-11
"190","Interochromis loocki","Interochromis","Tropheini","Haplochromine","Lake Tanganyika","not_applicable","maternal_mouthbrooder","demersal","non-piscivore",-0.993880765973219,1.68745290356082,-0.959933224465869,0.576543954730668,0.0569274900450687,0.0125307621003995,-2.54428402393493e-11
"402","Petrochromis fasciolatus","Petrochromis","Tropheini","Haplochromine","Lake Tanganyika","not_applicable","maternal_mouthbrooder","benthopelagic","non-piscivore",-1.3954476032674,1.91980015206058,-1.61220712221777,0.571119164352706,0.04867156920573,-0.0108758849619172,-2.53812032703973e-11
"405","Petrochromis orthognathus","Petrochromis","Tropheini","Haplochromine","Lake Tanganyika","not_applicable","maternal_mouthbrooder","benthopelagic","non-piscivore",-1.32679770170492,0.677525610054009,-1.59012703247742,0.383393664971602,0.0499581828743553,-0.0466937653687876,-2.53335175467893e-11
"450","Pseudosimochromis marginatus","Pseudosimochromis","Tropheini","Haplochromine","Lake Tanganyika","not_applicable","maternal_mouthbrooder","benthopelagic","non-piscivore",-0.945623149623058,2.60346350934209,0.0835485414830911,0.288447702267079,0.108940674585614,0.0502922503460147,-2.56146528074992e-11
"449","Pseudosimochromis curvifrons","Pseudosimochromis","Tropheini","Haplochromine","Lake Tanganyika","not_applicable","maternal_mouthbrooder","benthopelagic","non-piscivore",-1.05582074228681,2.15807724565061,-1.07422099127752,0.29623678070356,0.146703163035622,0.0121050651164335,-2.54703636208693e-11
"448","Pseudosimochromis babaulti","Pseudosimochromis","Tropheini","Haplochromine","Lake Tanganyika","not_applicable","maternal_mouthbrooder","benthopelagic","non-piscivore",-0.644849345333178,2.99221783375906,0.854925408804779,0.149996690526591,0.0884415694239872,0.0594946155495725,-2.56637604927758e-11
"74","Ctenochromis horei","Ctenochromis","Basal Haplochromini","Haplochromine","Riverine","not_applicable","maternal_mouthbrooder","benthopelagic","piscivore",-0.567835014945194,2.64914290301547,1.48472833023037,0.323751047066479,0.0110028919692348,0.068886418299932,-2.56725349596068e-11
"122","Gnathochromis pfefferi","Gnathochromis","Tropheini","Haplochromine","Lake Tanganyika","not_applicable","maternal_mouthbrooder","benthopelagic","non-piscivore",-0.325868882032269,2.64867066203621,0.892149093943364,0.346530106001837,0.0352054586202179,0.0651862211710908,-2.56235948098202e-11
"244","Limnotilapia dardennii","Limnotilapia","Tropheini","Haplochromine","Lake Tanganyika","not_applicable","maternal_mouthbrooder","demersal","non-piscivore",-2.43135818242097,3.33265063556947,-0.92414796378152,0.614804148519204,0.0707285969964292,0.0270693307680244,-2.55367875888756e-11
"401","Petrochromis famula","Petrochromis","Tropheini","Haplochromine","Lake Tanganyika","not_applicable","maternal_mouthbrooder","benthopelagic","non-piscivore",-0.869461618346713,1.08174126572346,-1.38832225005744,0.674289704828002,0.0628668315756686,-0.013996677847961,-2.53984573098025e-11
